salesorderid,revisionnumber,orderdate,duedate,shipdate,status,onlineorderflag,purchaseordernumber,accountnumber,customerid,salespersonid,territoryid,billtoaddressid,shiptoaddressid,shipmethodid,creditcardid,creditcardapprovalcode,currencyrateid,subtotal,taxamt,freight,totaldue,comment,rowguid,modifieddate
61659,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-023078,23078,,9,16027,16027,1,14395.0,218097Vi74596,10501.0,15.23,1.2184,0.3808,16.8292,,49d3da91-fdf0-4852-a65c-9ade1db532cb,2013-12-14
61660,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-023079,23079,,9,24323,24323,1,1433.0,818098Vi7341,10501.0,7.28,0.5824,0.182,8.0444,,83e76e7d-88c5-4ead-b1d1-6605812a32f5,2013-12-14
61661,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026145,26145,,9,18206,18206,1,12421.0,418175Vi64252,10501.0,78.98,6.3184,1.9745,87.2729,,d29ef774-759b-4e97-92b1-141a1f7a665a,2013-12-14
61662,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025001,25001,,9,21703,21703,1,1467.0,618345Vi7578,10501.0,49.97,3.9976,1.2493,55.2169,,03fd2734-19f6-475c-97ec-5c992751a030,2013-12-14
61663,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011367,11367,,9,18239,18239,1,4810.0,1218648Vi25254,10501.0,58.98,4.7184,1.4745,65.1729,,fadfae7a-41f0-404b-9a2b-1428da22d89f,2013-12-14
61664,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011911,11911,,9,24563,24563,1,7048.0,318685Vi36603,10501.0,24.49,1.9592,0.6123,27.0615,,2eceb288-83e0-4a67-962a-3b22c926a105,2013-12-14
61665,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-019608,19608,,9,11892,11892,1,7039.0,718800Vi36563,10501.0,42.97,3.4376,1.0743,47.4819,,43845a63-0495-4c72-a478-4a61a7d4f60a,2013-12-14
61666,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024040,24040,,8,29555,29555,1,,,,2482.23,198.5784,62.0558,2742.8642,,a520f8eb-de03-4785-810d-64e9e6525fc5,2013-12-14
61667,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015626,15626,,8,14054,14054,1,17695.0,1220357Vi91826,,2424.97,193.9976,60.6243,2679.5919,,153faab7-955b-424a-b9e0-90bf651ae7ef,2013-12-14
61668,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015100,15100,,8,24422,24422,1,16463.0,1120395Vi85205,,2351.96,188.1568,58.799,2598.9158,,157d264d-e08c-4d92-a633-2c9e1e6ea8af,2013-12-14
61669,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012212,12212,,7,12582,12582,1,2301.0,1220404Vi12062,,2319.99,185.5992,57.9998,2563.589,,a4d98354-8b1e-4899-923c-030d3a2c5a54,2013-12-14
61670,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015354,15354,,10,29566,29566,1,,,10506.0,2325.96,186.0768,58.149,2570.1858,,53a29551-727f-4fd4-aa3f-f56183716501,2013-12-14
61671,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012217,12217,,7,25028,25028,1,8321.0,420410Vi43095,,2294.99,183.5992,57.3748,2535.964,,8124b298-4fca-4187-894d-5295da06c3bc,2013-12-14
61672,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012861,12861,,10,22025,22025,1,15464.0,420411Vi79854,10506.0,2344.96,187.5968,58.624,2591.1808,,4a0e6078-9695-4326-8064-28fc96f515a0,2013-12-14
61673,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011519,11519,,6,16746,16746,1,7358.0,220566Vi38131,10503.0,53.99,4.3192,1.3498,59.659,,b576f5d4-8bde-4837-b97a-e972bf52a37a,2013-12-14
61674,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011287,11287,,6,25057,25057,1,18822.0,420843Vi97785,10503.0,58.98,4.7184,1.4745,65.1729,,9759c510-6982-4b37-a8c3-795b080eaf9e,2013-12-14
61675,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011632,11632,,6,11826,11826,1,13889.0,820959Vi72014,10503.0,63.97,5.1176,1.5993,70.6869,,7250ca3a-b80e-427f-b982-ffb78b3f4a6e,2013-12-14
61676,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-028146,28146,,4,22369,22369,1,11779.0,1021028Vi60904,,60.47,4.8376,1.5118,66.8194,,0eb42424-0d57-4e97-a227-49c55e0cf2a5,2013-12-14
61677,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026812,26812,,4,26073,26073,1,16301.0,921424Vi84269,,58.47,4.6776,1.4618,64.6094,,f50229e7-c43b-4cb5-bb52-a428b8eec06a,2013-12-14
61678,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026128,26128,,4,25151,25151,1,19214.0,321900Vi99852,,68.97,5.5176,1.7243,76.2119,,8971db69-12ad-4a55-bddb-bad21d49d5bb,2013-12-14
61679,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024931,24931,,1,20784,20784,1,2269.0,522206Vi11850,,36.59,2.9272,0.9148,40.432,,699d538d-9c26-4171-97aa-d02aa681ad2a,2013-12-14
61680,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025898,25898,,1,26665,26665,1,9420.0,322377Vi48579,,38.88,3.1104,0.972,42.9624,,a1f92a7e-9468-4cd1-92ca-6f0190dad30e,2013-12-14
61681,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-023790,23790,,1,20276,20276,1,12901.0,122437Vi66729,,46.83,3.7464,1.1708,51.7472,,9cb439d4-eb0f-41be-b03a-dbb84c01e67c,2013-12-14
61682,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025966,25966,,4,23124,23124,1,10138.0,1122675Vi52252,,27.28,2.1824,0.682,30.1444,,b33a0c09-dc1a-46a1-aeae-d96c68b27a9b,2013-12-14
61683,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024518,24518,,4,19986,19986,1,17822.0,922719Vi92467,,36.59,2.9272,0.9148,40.432,,df630a51-e5c0-4ee7-82d4-617bc10f3012,2013-12-14
61684,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024643,24643,,4,18803,18803,1,3717.0,823057Vi19608,,34.89,2.7912,0.8723,38.5535,,d0c76669-4363-42e4-a73e-104de504ea6a,2013-12-14
61685,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-021425,21425,,4,26598,26598,1,15815.0,1123481Vi81741,,9.99,0.7992,0.2498,11.039,,be6a0b17-7beb-4a65-95f6-5beb17ee3d63,2013-12-14
61686,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-020477,20477,,4,15944,15944,1,10975.0,424153Vi56593,,68.97,5.5176,1.7243,76.2119,,514f99a5-9944-457a-9038-13e98e061943,2013-12-14
61687,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-028359,28359,,6,21397,21397,1,7664.0,1124233Vi39707,10503.0,78.98,6.3184,1.9745,87.2729,,224d0b4c-f9e1-464e-91da-0803b8fa5be8,2013-12-14
61688,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-018927,18927,,6,17595,17595,1,6638.0,225968Vi34568,10503.0,56.97,4.5576,1.4243,62.9519,,27ad78c6-3412-4c75-800e-1cb1fb7e97be,2013-12-14
61689,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015297,15297,,1,29090,29090,1,6022.0,725992Vi31327,,39.98,3.1984,0.9995,44.1779,,92899d1b-606d-4ae0-9e33-eadb9263d2ad,2013-12-14
61690,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-013880,13880,,1,20496,20496,1,13371.0,526099Vi69298,,71.97,5.7576,1.7993,79.5269,,42c0b59d-848e-4760-bc1e-1ef07654246f,2013-12-14
61691,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-013245,13245,,1,25862,25862,1,3615.0,1226613Vi19012,,46.47,3.7176,1.1618,51.3494,,a54cd413-b4b9-4ff2-b73f-720293515cbb,2013-12-14
61692,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-020806,20806,,10,26161,26161,1,17272.0,726682Vi89680,10506.0,27.28,2.1824,0.682,30.1444,,c9606e95-e5be-4bee-8974-64ac55f4114e,2013-12-14
61693,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-017081,17081,,7,29559,29559,1,,,,74.98,5.9984,1.8745,82.8529,,04bf6ac0-d9e1-4d08-95dd-7ff0f2810c41,2013-12-14
61694,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-014537,14537,,8,21689,21689,1,2918.0,727027Vi15206,,42.28,3.3824,1.057,46.7194,,cd7b008f-2a52-41fc-ae4b-719223a834d0,2013-12-14
61695,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-020965,20965,,10,28844,28844,1,17021.0,727382Vi88340,10506.0,29.99,2.3992,0.7498,33.139,,bfffb961-b0a4-4755-a734-fa2f93d8e1b5,2013-12-14
61696,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-020566,20566,,10,29317,29317,1,,,10506.0,27.28,2.1824,0.682,30.1444,,237a436c-67e1-42f5-b0bd-47f25bd26d3d,2013-12-14
61697,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-023967,23967,,10,28057,28057,1,2293.0,827527Vi12021,10506.0,4.99,0.3992,0.1248,5.514,,e91e2c86-5225-47a6-8736-0a7df4a492c1,2013-12-14
61698,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024123,24123,,7,11668,11668,1,46.0,228396Vi212,,7.28,0.5824,0.182,8.0444,,696a5190-57c6-45e6-8417-4c4d99d6eb8a,2013-12-14
61699,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026418,26418,,7,21949,21949,1,2949.0,228649Vi15411,,36.27,2.9016,0.9068,40.0784,,922d6beb-431c-43fc-8e37-5b217741bc7a,2013-12-14
61700,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025549,25549,,7,16206,16206,1,4083.0,1129001Vi21466,,7.28,0.5824,0.182,8.0444,,2e02bb3c-7a5f-45ce-9753-5d481ec3ca4c,2013-12-14
61701,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025503,25503,,7,13608,13608,1,280.0,129064Vi1442,,48.97,3.9176,1.2243,54.1119,,5b44125c-bc86-498b-aa0a-9ff41cfc323a,2013-12-14
61702,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011734,11734,,4,21747,21747,1,5166.0,529349Vi27014,,37.29,2.9832,0.9323,41.2055,,5887cfc3-6a43-4de8-8494-c575f8f8c266,2013-12-14
61703,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011704,11704,,4,26132,26132,1,10804.0,1029444Vi55743,,39.99,3.1992,0.9998,44.189,,4512707d-098a-4678-a0e4-0d61e07567ab,2013-12-14
61704,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011692,11692,,4,14595,14595,1,13083.0,229453Vi67698,,39.99,3.1992,0.9998,44.189,,2a067156-1fa2-4e40-b05c-b60d293de89e,2013-12-14
61705,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-014096,14096,,6,25728,25728,1,16455.0,1229457Vi85153,10503.0,42.28,3.3824,1.057,46.7194,,20074fca-e6d7-492c-94e2-a5885a796c15,2013-12-14
61706,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012057,12057,,1,18460,18460,1,19183.0,429539Vi99684,,37.29,2.9832,0.9323,41.2055,,8b19d0fa-cb19-46e0-9935-65c5ef28a2e6,2013-12-14
61707,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011713,11713,,1,14805,14805,1,9548.0,629734Vi49203,,128.97,10.3176,3.2243,142.5119,,d1fd6f49-22b5-40aa-879d-581727c9ac58,2013-12-14
61708,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012628,12628,,7,19120,19120,1,2122.0,229974Vi11057,,14.98,1.1984,0.3745,16.5529,,9d9af066-2a4b-4d52-8a67-9b94f141562f,2013-12-14
61709,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011397,11397,,7,25470,25470,1,17337.0,930168Vi90052,,38.47,3.0776,0.9618,42.5094,,ebef8ac2-ad19-41e2-af83-87976dc3ff80,2013-12-14
61710,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-014616,14616,,4,28626,28626,1,18307.0,536058Vi95066,,839.48,67.1584,20.987,927.6254,,6037bf0a-f243-4800-b9ea-7c3a6bad70ee,2013-12-14
61711,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-014613,14613,,1,14713,14713,1,15909.0,1136094Vi82183,,902.46,72.1968,22.5615,997.2183,,cd18fb05-54eb-4372-9c46-a9d412635b82,2013-12-14
61712,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015006,15006,,4,20379,20379,1,9622.0,636854Vi49571,,2294.99,183.5992,57.3748,2535.964,,2e612660-8d9a-4434-af1f-2b9eb58c9845,2013-12-14
61713,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-014433,14433,,4,29579,29579,1,,,,2341.97,187.3576,58.5493,2587.8769,,99eafe3e-2817-4c28-89e4-74a1b1f576e2,2013-12-14
61714,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-015566,15566,,6,14537,14537,1,9812.0,337251Vi50557,10503.0,2430.44,194.4352,60.761,2685.6362,,15c0c235-bb8c-4127-8a4f-dfcf3a577b15,2013-12-14
61715,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-028490,28490,,8,23307,23307,1,6806.0,1037849Vi35477,,778.62,62.2896,19.4655,860.3751,,cd4739e4-c066-4c3e-a061-03a1bb45cdd4,2013-12-14
61716,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026975,26975,,7,17673,17673,1,10265.0,1037851Vi52982,,765.32,61.2256,19.133,845.6786,,4e5fea65-278c-4358-98b0-055169568c94,2013-12-14
61717,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-028497,28497,,8,13421,13421,1,10806.0,137859Vi55745,,776.33,62.1064,19.4083,857.8447,,4dafe220-d454-4c3d-8927-9058e677f39b,2013-12-14
61718,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-026991,26991,,8,22780,22780,1,4844.0,538022Vi25458,,1264.84,101.1872,31.621,1397.6482,,7675d75b-b0d0-4cb2-86ae-fa58cfd78e93,2013-12-14
61719,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-013651,13651,,9,25981,25981,1,4268.0,739890Vi22428,10501.0,2343.96,187.5168,58.599,2590.0758,,69608fb7-739b-40a8-9362-7e9afcef11bf,2013-12-14
61720,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-029204,29204,,1,15321,15321,1,10274.0,640198Vi53032,,742.35,59.388,18.5588,820.2968,,bff337a4-53d2-4914-b853-99df5075d152,2013-12-14
61721,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024955,24955,,4,29163,29163,1,,,,742.35,59.388,18.5588,820.2968,,6ca7ae9d-58ee-4654-b5bc-8aad03229a5a,2013-12-14
61722,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-024956,24956,,4,17694,17694,1,18987.0,440237Vi98652,,751.34,60.1072,18.7835,830.2307,,13ae37fe-86ba-4b22-a172-945077d2c55d,2013-12-14
61723,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-013328,13328,,6,23991,23991,1,12856.0,740440Vi66500,10503.0,2398.05,191.844,59.9513,2649.8453,,b0d24858-5118-4752-b591-63b08a8aaf13,2013-12-14
61724,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-025962,25962,,1,15898,15898,1,8746.0,1040458Vi45122,,2419.06,193.5248,60.4765,2673.0613,,12315438-c84c-4cea-880e-5f7529bdf800,2013-12-14
61725,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-012193,12193,,6,14591,14591,1,821.0,740464Vi4184,10503.0,2438.06,195.0448,60.9515,2694.0563,,1b1d55b9-48c4-4010-b4fa-e6ce49fb0c52,2013-12-14
61726,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-020541,20541,,4,19536,19536,1,3204.0,441344Vi16860,,1174.48,93.9584,29.362,1297.8004,,f0203157-98ad-4434-8d10-721d9578bb22,2013-12-14
61727,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-017564,17564,,1,29478,29478,1,,,,1735.98,138.8784,43.3995,1918.2579,,e37b952c-2420-48ad-b854-1d4aac2a4cd3,2013-12-14
61728,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-022472,22472,,7,17632,17632,1,16723.0,542679Vi86656,,539.99,43.1992,13.4998,596.689,,ac64aec6-f10b-486f-b966-1d000aaa206e,2013-12-14
61729,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-022694,22694,,8,25208,25208,1,5984.0,342712Vi31155,,574.98,45.9984,14.3745,635.3529,,83b42733-42c0-4fda-9bb6-87a479adfdf5,2013-12-14
61730,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-011764,11764,,9,14753,14753,1,11582.0,143484Vi59863,10501.0,2384.07,190.7256,59.6018,2634.3974,,c7fd0d09-1d9c-45bb-ba5a-b1e18664cdda,2013-12-14
61731,8,2013-12-07,2013-12-19,2013-12-14,5,True,,10-4030-023324,23324,,9,17875,17875,1,6578.0,1043523Vi34203,10501.0,548.98,43.9184,13.7245,606.6229,,6ce9ce61-f959-48db-adb6-00972d4e60e8,2013-12-14
61732,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014087,14087,,9,11905,11905,1,9583.0,916940Vi49405,10512.0,49.48,3.9584,1.237,54.6754,,51afe5c4-f1c1-44df-ace2-b2567c6f9447,2013-12-15
61733,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-011752,11752,,9,28155,28155,1,5842.0,518677Vi30484,10512.0,7.95,0.636,0.1988,8.7848,,ca1239d0-3ff3-4da0-8c3f-d643bc31ee26,2013-12-15
61734,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-011425,11425,,7,17302,17302,1,18429.0,619368Vi95742,,574.98,45.9984,14.3745,635.3529,,87c1d98f-1207-4c8b-bb0a-36e5dc793759,2013-12-15
61735,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-015054,15054,,8,22401,22401,1,6271.0,219371Vi32585,,576.95,46.156,14.4238,637.5298,,60b2b9f9-a0a0-4118-b969-ff0b49e85c36,2013-12-15
61736,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-025481,25481,,10,13825,13825,1,4522.0,719739Vi23685,10517.0,2478.34,198.2672,61.9585,2738.5657,,4f42c418-3c77-4601-8278-b50cfc23fad6,2013-12-15
61737,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-011185,11185,,6,21639,21639,1,5475.0,420897Vi28705,10514.0,6.28,0.5024,0.157,6.9394,,9e4572ad-6cee-46a1-8166-e322a250b9a3,2013-12-15
61738,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-026101,26101,,1,29267,29267,1,,,,24.99,1.9992,0.6248,27.614,,29587a0f-e2cd-435f-baa7-3a0a7c2c7f21,2013-12-15
61739,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-021251,21251,,6,27795,27795,1,12413.0,222200Vi64197,10514.0,24.99,1.9992,0.6248,27.614,,ba371c4c-f5dd-4932-a519-ee93d30f0b0a,2013-12-15
61740,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-012182,12182,,6,17195,17195,1,17236.0,1222646Vi89455,10514.0,29.99,2.3992,0.7498,33.139,,702e9cfa-2044-487f-a582-e0763d8f0414,2013-12-15
61741,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-022025,22025,,4,17276,17276,1,1451.0,323174Vi7461,,14.98,1.1984,0.3745,16.5529,,9e5a4415-f86f-42f4-bc68-004eff3ac427,2013-12-15
61742,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-021328,21328,,4,13469,13469,1,14297.0,123508Vi74110,,49.97,3.9976,1.2493,55.2169,,588e380b-3f5c-4df1-af72-4adcc085565a,2013-12-15
61743,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-013708,13708,,6,29597,29597,1,,,10514.0,14.98,1.1984,0.3745,16.5529,,25658d1c-0c3b-4df4-b4fe-f5fa9ac0b390,2013-12-15
61744,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-020485,20485,,4,24532,24532,1,18203.0,324146Vi94418,,14.98,1.1984,0.3745,16.5529,,f89e70e9-ca51-4ce3-9055-25dec5dfc068,2013-12-15
61745,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-015942,15942,,6,13839,13839,1,9233.0,424183Vi47614,10514.0,69.99,5.5992,1.7498,77.339,,fce75d16-5efc-4fd4-8d44-ae571bc2cb53,2013-12-15
61746,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-018820,18820,,4,18264,18264,1,12045.0,524282Vi62272,,78.98,6.3184,1.9745,87.2729,,f857a307-f5f3-497b-8acd-eaece338bee9,2013-12-15
61747,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-018542,18542,,1,11571,11571,1,18412.0,724435Vi95661,,123.98,9.9184,3.0995,136.9979,,4cec8ef3-0940-46de-b326-2fc526306f20,2013-12-15
61748,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-019149,19149,,1,24670,24670,1,11866.0,224672Vi61268,,123.98,9.9184,3.0995,136.9979,,adfd662d-3551-405c-9396-0d7592ae49b6,2013-12-15
61749,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-017436,17436,,4,23607,23607,1,9985.0,1124902Vi51371,,4.99,0.3992,0.1248,5.514,,86a54ded-a13c-469b-bd2c-2881b02fc2aa,2013-12-15
61750,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-011748,11748,,6,13224,13224,1,808.0,424993Vi4090,10514.0,4.99,0.3992,0.1248,5.514,,472743ac-8800-41bc-9eaf-19aa30fcb7dc,2013-12-15
61751,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-016773,16773,,1,15723,15723,1,15029.0,825087Vi77781,,13.98,1.1184,0.3495,15.4479,,e373aafd-f2aa-4c7d-a2a3-db2e752a3447,2013-12-15
61752,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-017682,17682,,1,12673,12673,1,1698.0,925169Vi8703,,68.49,5.4792,1.7123,75.6815,,03537ad1-14db-4d0c-8591-711559e3b3df,2013-12-15
61753,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-022015,22015,,6,18664,18664,1,2024.0,525556Vi10567,10514.0,4.99,0.3992,0.1248,5.514,,93beee22-aeb3-4534-a3bc-51a42f05a156,2013-12-15
61754,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014917,14917,,1,24035,24035,1,12919.0,1225690Vi66820,,64.47,5.1576,1.6118,71.2394,,b1704d5a-2034-4f9c-a848-ed87338f6927,2013-12-15
61755,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-015165,15165,,4,26067,26067,1,11737.0,326056Vi60688,,39.98,3.1984,0.9995,44.1779,,95125698-cb0b-4c6c-b986-2cd3d5b4d150,2013-12-15
61756,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-013913,13913,,4,18142,18142,1,9167.0,1026096Vi47329,,106.96,8.5568,2.674,118.1908,,08ac58d9-03b2-43af-8373-ddf05d077b0b,2013-12-15
61757,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-013654,13654,,1,29492,29492,1,,,,56.97,4.5576,1.4243,62.9519,,cfda5a0b-2346-4a1f-b025-ffe217f40e74,2013-12-15
61758,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014955,14955,,10,27395,27395,1,7120.0,1126676Vi36938,10517.0,69.99,5.5992,1.7498,77.339,,f996ff62-4171-4b71-9f37-629d4b4b39e4,2013-12-15
61759,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-019925,19925,,8,22149,22149,1,10477.0,527191Vi54019,,83.97,6.7176,2.0993,92.7869,,1730395e-6f0e-4302-88ff-b9270315f55b,2013-12-15
61760,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-025787,25787,,7,23490,23490,1,7681.0,1128166Vi39785,,27.77,2.2216,0.6943,30.6859,,e3ccd925-7925-49f3-aec4-f72faf59161f,2013-12-15
61761,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-021911,21911,,7,16854,16854,1,10449.0,1128287Vi53891,,27.77,2.2216,0.6943,30.6859,,bb27dee2-41a2-47b9-bb1a-72c5a86a2123,2013-12-15
61762,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-012610,12610,,10,23015,23015,1,16722.0,228377Vi86652,10517.0,92.96,7.4368,2.324,102.7208,,88b6e41a-dfe4-49e2-b856-904604c7358e,2013-12-15
61763,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-016563,16563,,10,19420,19420,1,6515.0,528718Vi33846,10517.0,48.97,3.9176,1.2243,54.1119,,3d71ec41-d3c5-4db0-a4ef-78ad1f536ef0,2013-12-15
61764,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-027135,27135,,7,27192,27192,1,8609.0,1028889Vi44487,,42.97,3.4376,1.0743,47.4819,,477409b1-eb13-4e7c-bf5f-ce48aee92a14,2013-12-15
61765,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-015376,15376,,6,28212,28212,1,9443.0,1129764Vi48696,10514.0,42.28,3.3824,1.057,46.7194,,584c9b85-b273-4b80-8c33-98df7782e21e,2013-12-15
61766,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014599,14599,,1,13883,13883,1,2698.0,336841Vi14000,,2354.98,188.3984,58.8745,2602.2529,,c45ba691-0cd8-442c-a8bf-c01f9ac2f8a3,2013-12-15
61767,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-012179,12179,,1,21065,21065,1,1614.0,1236845Vi8250,,2334.97,186.7976,58.3743,2580.1419,,7a5b0cf3-0e3a-47e9-993b-647679663a22,2013-12-15
61768,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014657,14657,,1,27432,27432,1,15087.0,536851Vi78059,,2376.96,190.1568,59.424,2626.5408,,4d0565c5-f442-4a7f-ad03-5dcd0d2ca138,2013-12-15
61769,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-012108,12108,,1,26750,26750,1,15021.0,836861Vi77729,,2367.93,189.4344,59.1983,2616.5627,,4dd66456-7eca-4930-9ed3-8526e3a919ac,2013-12-15
61770,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-012903,12903,,6,12240,12240,1,17144.0,536884Vi89002,10514.0,2332.28,186.5824,58.307,2577.1694,,eadc8d64-25aa-40cc-a081-9b33496e6704,2013-12-15
61771,8,2013-12-08,2013-12-20,2013-12-15,5,True,,10-4030-014452,14452,,1,25385,25385,1,13982.0,436911Vi72518,,2376.96,190.1568,59.424,2626.5408,,ed4927f1-27d1-482f-9ddd-139c24bde365,2013-12-15
