businessentityid,persontype,namestyle,title,firstname,middlename,lastname,suffix,emailpromotion,additionalcontactinfo,demographics,rowguid,modifieddate
8441,IN,False,,Gabriella,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>26.69</TotalPurchaseYTD><DateFirstPurchase>2004-01-18Z</DateFirstPurchase><BirthDate>1963-02-19Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>3</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Management</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",29e5e768-e968-4bbc-b928-2ec34fdde05e,2013-12-17 00:00:00.000
8442,IN,False,,Tonya,O,Deng,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-5.01</TotalPurchaseYTD><DateFirstPurchase>2003-10-20Z</DateFirstPurchase><BirthDate>1960-02-12Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",32ed0fe1-8bbe-40a5-834f-4107a54566af,2013-09-18 00:00:00.000
8443,IN,False,,Sara,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-30.01</TotalPurchaseYTD><DateFirstPurchase>2003-11-18Z</DateFirstPurchase><BirthDate>1953-04-03Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>3</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",ed2e29cf-f60c-4aca-a6e0-e61e8acbe3cf,2013-10-17 00:00:00.000
8444,IN,False,,Jada,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-69.99</TotalPurchaseYTD><DateFirstPurchase>2004-02-23Z</DateFirstPurchase><BirthDate>1976-06-11Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",51549081-cd6b-4fa7-9d7a-644d18f7d9cd,2014-01-22 00:00:00.000
8445,IN,False,,Tonya,,Shen,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>70.3936</TotalPurchaseYTD><DateFirstPurchase>2001-12-11Z</DateFirstPurchase><BirthDate>1966-01-10Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",7fb80bba-f7a7-40b4-a2a4-e0269be3458c,2011-11-10 00:00:00.000
8446,IN,False,,Katelyn,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-1125.93</TotalPurchaseYTD><DateFirstPurchase>2002-01-24Z</DateFirstPurchase><BirthDate>1955-10-17Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",af69b587-b4dc-4938-abdf-362bae33533a,2011-12-24 00:00:00.000
8447,IN,False,,Savannah,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>543.99</TotalPurchaseYTD><DateFirstPurchase>2003-12-13Z</DateFirstPurchase><BirthDate>1967-06-08Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>2</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",79795db4-5034-4fa7-8fde-ed602519bcff,2013-11-11 00:00:00.000
8448,IN,False,,Tonya,S,Xie,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1085.5</TotalPurchaseYTD><DateFirstPurchase>2004-02-08Z</DateFirstPurchase><BirthDate>1938-11-22Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>5</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Management</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",fa9173e4-ac56-4208-8dc4-0890db9243d0,2014-01-07 00:00:00.000
8449,IN,False,,Tonya,,Tang,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2435.4</TotalPurchaseYTD><DateFirstPurchase>2003-02-25Z</DateFirstPurchase><BirthDate>1965-02-23Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",fc0a7196-eb9d-483e-95f0-a4eb8ad5f210,2013-01-24 00:00:00.000
8450,IN,False,,Tonya,,Xu,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>27.97</TotalPurchaseYTD><DateFirstPurchase>2004-02-25Z</DateFirstPurchase><BirthDate>1959-11-16Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",743d232a-8a69-4314-ae7a-6840af5a6f4c,2014-01-24 00:00:00.000
8451,IN,False,,Kaylee,L,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-30</TotalPurchaseYTD><DateFirstPurchase>2004-02-16Z</DateFirstPurchase><BirthDate>1972-03-13Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",929f10b7-d211-4607-8f5e-a1a1df31526c,2014-01-15 00:00:00.000
8452,IN,False,,Tonya,A,Luo,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-155.01</TotalPurchaseYTD><DateFirstPurchase>2003-10-21Z</DateFirstPurchase><BirthDate>1975-04-17Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",f29cc0be-7c57-4ead-bd8b-d1d8bbd0bdeb,2013-09-19 00:00:00.000
8453,IN,False,,Allison,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2317.7</TotalPurchaseYTD><DateFirstPurchase>2002-06-02Z</DateFirstPurchase><BirthDate>1957-08-04Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Clerical</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",2b87e5f1-403b-4715-8750-daa4d0dd87e8,2012-05-01 00:00:00.000
8454,IN,False,,Andrea,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>864.9818</TotalPurchaseYTD><DateFirstPurchase>2002-04-21Z</DateFirstPurchase><BirthDate>1966-11-26Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",9f22e777-449b-44c4-9e31-0d1ad19311f3,2012-03-20 00:00:00.000
8455,IN,False,,Tonya,A,Kumar,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-717.37</TotalPurchaseYTD><DateFirstPurchase>2002-12-20Z</DateFirstPurchase><BirthDate>1962-11-16Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",ee176b29-c34e-4644-b8f7-27a2663dee49,2012-11-18 00:00:00.000
8456,IN,False,,Tonya,B,Lal,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-3.99</TotalPurchaseYTD><DateFirstPurchase>2003-10-28Z</DateFirstPurchase><BirthDate>1977-02-16Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",6e951aee-621f-4018-8cff-c4921b2ac693,2013-09-26 00:00:00.000
8457,IN,False,,Catherine,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-30</TotalPurchaseYTD><DateFirstPurchase>2003-08-13Z</DateFirstPurchase><BirthDate>1949-08-25Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",9354f37f-2b1a-4914-a36e-27bcc39cbd1d,2013-07-12 00:00:00.000
8458,IN,False,,Danielle,,Richardson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>25</TotalPurchaseYTD><DateFirstPurchase>2004-06-28Z</DateFirstPurchase><BirthDate>1967-11-23Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",2623fb9a-5f9b-40e7-bd90-0d96853176ca,2014-05-28 00:00:00.000
8459,IN,False,,Tonya,L,Sharma,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1.7</TotalPurchaseYTD><DateFirstPurchase>2004-03-08Z</DateFirstPurchase><BirthDate>1964-09-24Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>2</NumberChildrenAtHome><Education>High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",2197d613-af0d-4a50-8f21-ce35c66db39f,2014-02-05 00:00:00.000
8460,IN,False,,Zoe,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>22.7</TotalPurchaseYTD><DateFirstPurchase>2004-02-28Z</DateFirstPurchase><BirthDate>1957-02-08Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>greater than 100000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>4</NumberChildrenAtHome><Education>High School</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>4</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",ebbbc28e-4ed8-4506-9fd3-bdbc04f12ebc,2014-01-27 00:00:00.000
8461,IN,False,,Alexa,,Richardson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1666</TotalPurchaseYTD><DateFirstPurchase>2003-08-20Z</DateFirstPurchase><BirthDate>1951-09-13Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",451b60ed-9d3d-423a-9cde-a7e4282b388c,2013-07-19 00:00:00.000
8462,IN,False,,Christina,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-80.01</TotalPurchaseYTD><DateFirstPurchase>2003-12-18Z</DateFirstPurchase><BirthDate>1952-05-08Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>3</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",1b4fe363-af54-4ff3-ad2f-203f43eb5e19,2013-11-16 00:00:00.000
8463,IN,False,,Tonya,,Shan,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>34.3</TotalPurchaseYTD><DateFirstPurchase>2003-11-26Z</DateFirstPurchase><BirthDate>1945-04-21Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>5</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>High School</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>3</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>",022f59ae-03b0-473c-a6d8-2336a5ef0223,2013-10-25 00:00:00.000
8464,IN,False,,Ariana,B,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-69.99</TotalPurchaseYTD><DateFirstPurchase>2004-02-20Z</DateFirstPurchase><BirthDate>1936-05-11Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",3224db72-6e53-4cfa-a31a-6728049e3ba9,2014-01-19 00:00:00.000
8465,IN,False,,Caitlin,T,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>2394.57</TotalPurchaseYTD><DateFirstPurchase>2002-02-03Z</DateFirstPurchase><BirthDate>1954-02-25Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial High School</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",9d52f1fd-601a-48d7-b5b4-86b8d3956018,2012-01-03 00:00:00.000
8466,IN,False,,Michelle,,Richardson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-21.98</TotalPurchaseYTD><DateFirstPurchase>2003-11-11Z</DateFirstPurchase><BirthDate>1975-11-02Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Skilled Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>5-10 Miles</CommuteDistance></IndividualSurvey>",8e56a1f9-eb5b-4e3a-9eb6-71ff281d69ea,2013-10-10 00:00:00.000
8467,IN,False,,Tonya,P,Pal,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-1.01</TotalPurchaseYTD><DateFirstPurchase>2003-12-24Z</DateFirstPurchase><BirthDate>1972-07-19Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial High School</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",4439a3bb-257e-4d76-ab0c-66273d81baa2,2013-11-22 00:00:00.000
8468,IN,False,,Tonya,N,Andersen,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>398.2436</TotalPurchaseYTD><DateFirstPurchase>2003-01-09Z</DateFirstPurchase><BirthDate>1977-07-18Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>",de163265-971d-4606-bd76-3d51222e9f4f,2012-12-08 00:00:00.000
8469,IN,False,,Brooke,,Richardson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-1218.29</TotalPurchaseYTD><DateFirstPurchase>2002-04-30Z</DateFirstPurchase><BirthDate>1968-05-21Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>2</NumberChildrenAtHome><Education>Graduate Degree</Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>",83694a0f-12de-4f79-b5ea-82bed566fcca,2012-03-29 00:00:00.000
8470,IN,False,,Kimberly,,Richardson,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>29.49</TotalPurchaseYTD><DateFirstPurchase>2004-03-26Z</DateFirstPurchase><BirthDate>1957-12-18Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>2</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>High School</Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>2</NumberCarsOwned><CommuteDistance>1-2 Miles</CommuteDistance></IndividualSurvey>",882c66d8-3261-47e0-91c4-b3a769b268f4,2014-02-23 00:00:00.000
